Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Price Range,Price Change %,Turnover per Trade,Anomaly,Year
2011-05-26,RELIANCE,EQ,906.0,912.6,936.85,911.1,931.3,933.85,928.05,6857905,636449786495000.0,0.0,4153635.0,0.6057,25.75,2.3285119438965594,0.0,0,2011
2011-05-27,RELIANCE,EQ,933.85,934.1,952.9,934.1,943.35,945.45,946.83,3459497,327556165245000.0,0.0,2217306.0,0.6409,18.799999999999955,1.2150733326196361,0.0,0,2011
2011-05-30,RELIANCE,EQ,945.45,948.95,953.0,934.25,939.6,938.85,942.7,1729109,163003008600000.0,0.0,815757.0,0.4718,18.75,-1.064334264186735,0.0,0,2011
2011-05-31,RELIANCE,EQ,938.85,945.0,955.9,937.3,952.25,951.85,949.45,3219213,305649175430000.0,0.0,1864908.0,0.5793,18.600000000000023,0.7248677248677272,0.0,0,2011
2011-06-01,RELIANCE,EQ,951.85,952.0,958.65,943.65,947.5,946.8,947.83,1838452,174253844320000.0,58630.0,901415.0,0.4903,15.0,-0.5462184873949627,2972093541.190517,0,2011
2011-06-02,RELIANCE,EQ,946.8,936.55,954.7,936.55,952.5,951.05,947.09,2152963,203903945755000.0,63061.0,1066759.0,0.4955,18.15000000000009,1.548235545352624,3233439776.644836,0,2011
2011-06-03,RELIANCE,EQ,951.05,960.5,967.0,931.5,936.0,934.6,951.69,4368279,415723779705000.0,128784.0,1035791.0,0.2371,35.5,-2.6965122332118665,3228070099.5853524,0,2011
2011-06-06,RELIANCE,EQ,934.6,934.65,940.8,928.15,938.6,937.75,935.29,1405741,131477118680000.0,43384.0,476631.0,0.3390999999999999,12.649999999999977,0.3316749585406326,3030543948.9212613,0,2011
2011-06-07,RELIANCE,EQ,937.75,933.55,960.0,933.55,959.6,958.25,950.55,4025919,382683940405000.0,88703.0,2424958.0,0.6023,26.450000000000045,2.6458143645225265,4314216434.675264,0,2011
2011-06-08,RELIANCE,EQ,958.25,955.25,955.95,943.95,951.35,949.2,948.28,3247038,307908874230000.0,68474.0,2083780.0,0.6417,12.0,-0.6333420570531226,4496726848.584865,0,2011
2011-06-09,RELIANCE,EQ,949.2,947.5,957.85,947.0,954.6,954.0,953.65,2092020,199506345645000.0,53229.0,1117870.0,0.5343,10.850000000000023,0.6860158311345647,3748076154.82162,0,2011
2011-06-10,RELIANCE,EQ,954.0,955.1,956.0,932.05,946.0,944.5,942.51,2530136,238467737435000.0,89198.0,1358091.0,0.5368,23.950000000000045,-1.1098314312637443,2673465071.3581023,0,2011
2011-06-13,RELIANCE,EQ,944.5,943.25,943.25,921.0,924.6,925.6,926.27,2954066,273627227060000.0,95485.0,1677508.0,0.5679,22.25,-1.8711900344553383,2865656669.2150598,0,2011
2011-06-14,RELIANCE,EQ,925.6,925.3,931.75,910.0,911.45,911.35,915.92,4335560,397102435455000.0,101037.0,2835346.0,0.654,21.75,-1.5076191505457617,3930267480.7743697,0,2011
2011-06-15,RELIANCE,EQ,911.35,912.0,918.9,898.6,900.25,900.55,906.48,4607486,417660772480000.0,137364.0,2347059.0,0.5094,20.299999999999955,-1.255482456140356,3040540261.495006,0,2011
2011-06-16,RELIANCE,EQ,900.55,901.0,901.0,884.1,886.05,887.55,890.99,5707528,508533516590000.0,148322.0,3342006.0,0.5855,16.899999999999977,-1.4927857935627131,3428577800.933105,0,2011
2011-06-17,RELIANCE,EQ,887.55,891.3,893.3,865.2,866.9,868.75,874.93,5035618,440582499215000.0,170442.0,2956775.0,0.5872,28.09999999999991,-2.530012341523612,2584940913.7125826,0,2011
2011-06-20,RELIANCE,EQ,868.75,875.0,875.0,828.1,833.15,833.25,847.35,6926078,586884615405000.0,215554.0,3350325.0,0.4836999999999999,46.89999999999998,-4.771428571428571,2722680235.1382947,0,2011
2011-06-21,RELIANCE,EQ,833.25,839.9,855.0,837.3,848.95,848.65,848.14,3980489,337599598965000.0,102793.0,1798284.0,0.4518,17.700000000000045,1.041790689367782,3284266428.307375,0,2011
2011-06-22,RELIANCE,EQ,848.65,853.35,858.15,834.15,846.7,845.8,842.78,4596259,387364107185000.0,96249.0,2343085.0,0.5098,24.0,-0.8847483447588993,4024603966.6386147,0,2011
2011-06-23,RELIANCE,EQ,845.8,846.55,872.7,845.9,870.75,870.5,863.74,4734842,408967195510000.0,123526.0,2467225.0,0.5211,26.800000000000068,2.8291299982281077,3310778261.337694,0,2011
2011-06-24,RELIANCE,EQ,870.5,874.15,879.7,855.6,868.5,871.4,866.87,7239303,627556249175000.0,150708.0,4291032.0,0.5927,24.100000000000023,-0.3145913172796431,4164053992.9864373,0,2011
2011-06-27,RELIANCE,EQ,871.4,866.7,881.8,861.85,872.0,871.55,874.41,3280025,286809606875000.0,88833.0,1744078.0,0.5317000000000001,19.949999999999932,0.5595938617745366,3228638083.538775,0,2011
2011-06-28,RELIANCE,EQ,871.55,878.9,878.9,862.0,871.5,871.1,868.86,2336039,202968988450000.0,63762.0,1063116.0,0.4551,16.899999999999977,-0.8874729775856133,3183228073.9311814,0,2011
2011-06-29,RELIANCE,EQ,871.1,875.7,888.0,872.1,887.0,885.25,879.81,2841435,249993159905000.03,78475.0,1660105.0,0.5842,15.899999999999977,1.0905561265273442,3185640776.107041,0,2011
2011-06-30,RELIANCE,EQ,885.25,888.7,902.0,887.0,895.05,898.5,895.72,4970476,445215013325000.0,90446.0,2933798.0,0.5902000000000001,15.0,1.102734331045342,4922440056.221392,0,2011
2011-07-01,RELIANCE,EQ,898.5,907.0,907.0,856.7,859.9,861.95,870.02,6555284,570322553290000.0,128948.0,3650883.0,0.5569,50.299999999999955,-4.966923925027558,4422887933.818283,0,2011
2011-07-04,RELIANCE,EQ,861.95,874.4,879.4,865.0,868.6,868.4,870.02,3771511,328127997950000.0,101705.0,2279704.0,0.6045,14.399999999999977,-0.686184812442818,3226272041.1975813,0,2011
2011-07-05,RELIANCE,EQ,868.4,869.3,869.3,844.0,845.4,845.95,853.31,7727430,659390262825000.0,152680.0,4913321.0,0.6358,25.299999999999955,-2.686069251121582,4318773007.761331,0,2011
2011-07-06,RELIANCE,EQ,845.95,848.85,858.5,840.7,852.55,852.9,850.04,6143838,522253513725000.0,167251.0,3114346.0,0.5069,17.799999999999955,0.47711609825056894,3122573340.2191916,0,2011
2011-07-07,RELIANCE,EQ,852.9,858.0,874.9,855.25,871.9,870.7,864.21,4603204,397812622565000.0,151607.0,2539009.0,0.5516,19.649999999999977,1.4801864801864855,2623972656.704506,0,2011
2011-07-08,RELIANCE,EQ,870.7,873.0,874.0,852.0,854.3,854.85,858.61,4785969,410927689480000.0,82105.0,2972609.0,0.6211,22.0,-2.0790378006872827,5004904567.078741,0,2011
2011-07-11,RELIANCE,EQ,854.85,854.0,859.95,847.0,852.8,853.3,854.56,2194126,187502203825000.0,60289.0,885377.0,0.4035,12.950000000000045,-0.08196721311475942,3110056624.342749,0,2011
2011-07-12,RELIANCE,EQ,853.3,847.5,857.4,845.7,847.5,847.75,849.72,2986757,253790491680000.03,84280.0,1668966.0,0.5588000000000001,11.699999999999932,0.029498525073746312,3011277784.527765,0,2011
2011-07-13,RELIANCE,EQ,847.75,853.05,869.7,851.1,867.6,865.45,860.62,3892719,335015175475000.0,95561.0,2135723.0,0.5486,18.600000000000023,1.4536076431627796,3505773019.0663557,0,2011
2011-07-14,RELIANCE,EQ,865.45,863.3,877.9,859.35,864.9,867.55,867.88,3043021,264099110190000.0,87903.0,1386733.0,0.4557,18.549999999999955,0.4922969998841654,3004437962.1855907,0,2011
2011-07-15,RELIANCE,EQ,867.55,867.7,876.0,865.0,872.5,873.2,871.34,2332976,203281802700000.0,97923.0,1168716.0,0.501,11.0,0.633859628903999,2075935201.1274164,0,2011
2011-07-18,RELIANCE,EQ,873.2,871.9,873.9,864.2,866.0,867.6,869.0,1504709,130759171730000.0,42399.0,710186.0,0.472,9.699999999999932,-0.4931758229154668,3084015465.694946,0,2011
2011-07-19,RELIANCE,EQ,867.6,867.5,881.4,866.0,878.15,879.45,874.18,2245330,196281636965000.0,71767.0,1088143.0,0.4846,15.399999999999977,1.3775216138328583,2734984560.6615853,0,2011
2011-07-20,RELIANCE,EQ,879.45,886.0,886.8,868.8,874.8,876.2,877.9,2555594,224356613480000.03,79529.0,1272175.0,0.4978,18.0,-1.1060948081264057,2821066698.688529,0,2011
2011-07-21,RELIANCE,EQ,876.2,875.95,875.95,857.55,858.0,860.85,866.59,1802647,156215382995000.0,57903.0,893671.0,0.4958,18.40000000000009,-1.7238426850847675,2697880645.1306496,0,2011
2011-07-22,RELIANCE,EQ,860.85,866.0,877.0,862.5,873.0,873.35,871.82,3498193,304978948870000.0,88249.0,2078359.0,0.5941,14.5,0.8487297921478086,3455891272.082403,0,2011
2011-07-25,RELIANCE,EQ,873.35,892.0,892.0,879.15,881.6,882.85,884.58,5007164,442925917605000.0,116024.0,2423803.0,0.4841,12.850000000000023,-1.0257847533632263,3817537040.6553817,0,2011
2011-07-26,RELIANCE,EQ,882.85,888.25,890.15,869.4,870.35,871.5,876.83,4677273,410116882940000.0,182436.0,2545389.0,0.5442,20.75,-1.885730368702505,2248004138.1087065,0,2011
2011-07-27,RELIANCE,EQ,871.5,875.0,875.0,859.15,860.8,860.85,865.07,3126064,270426558755000.03,75129.0,1988535.0,0.6361,15.850000000000023,-1.6171428571428546,3599496316.402455,0,2011
2011-07-28,RELIANCE,EQ,860.85,855.0,855.0,833.4,837.7,837.35,839.63,7154511,600714985170000.0,157298.0,4080997.0,0.5704,21.600000000000023,-2.0643274853801143,3818961367.4045444,0,2011
2011-07-29,RELIANCE,EQ,837.35,840.0,847.25,823.15,828.0,827.95,835.82,4890181,408729401225000.0,130721.0,2679709.0,0.5479999999999999,24.100000000000023,-1.4345238095238042,3126730986.0313187,0,2011
2011-08-01,RELIANCE,EQ,827.95,838.0,838.0,821.35,831.5,830.85,828.7,3255486,269780511500000.0,87062.0,1661701.0,0.5104,16.649999999999977,-0.85322195704057,3098717138.361168,0,2011
2011-08-02,RELIANCE,EQ,830.85,827.55,838.9,818.5,837.55,837.3,829.55,3787775,314213104785000.0,106684.0,1793988.0,0.4736,20.399999999999977,1.1781765452238535,2945269251.10607,0,2011
2011-08-03,RELIANCE,EQ,837.3,826.75,836.2,823.1,825.25,825.05,828.4,3219680,266717191235000.0,66906.0,1649112.0,0.5122,13.100000000000023,-0.20562443302087033,3986446525.4984603,0,2011
2011-08-04,RELIANCE,EQ,825.05,828.0,831.65,810.05,811.0,812.35,820.84,3140142,257756809865000.0,88226.0,1469924.0,0.4681,21.600000000000023,-1.8900966183574852,2921551581.9032936,0,2011
2011-08-05,RELIANCE,EQ,812.35,799.5,799.5,779.0,791.9,792.0,789.79,5994097,473408869605000.0,157581.0,3040193.0,0.5072,20.5,-0.9380863039399625,3004225570.373332,0,2011
2011-08-08,RELIANCE,EQ,792.0,776.7,796.4,767.0,780.25,780.65,781.35,5084300,397263951305000.0,139239.0,2142216.0,0.4213,29.399999999999977,0.5085618642976608,2853108333.907885,0,2011
2011-08-09,RELIANCE,EQ,780.65,753.0,779.0,753.0,767.5,765.3,765.19,7463019,571059326715000.0,167300.0,3586853.0,0.4806,26.0,1.6334661354581614,3413385096.9216976,0,2011
2011-08-10,RELIANCE,EQ,765.3,785.35,790.0,765.0,770.4,772.75,776.76,4056543,315096314910000.0,113131.0,2057041.0,0.5071,25.0,-1.604380212644047,2785234064.138035,0,2011
2011-08-11,RELIANCE,EQ,772.75,768.35,784.95,765.0,770.8,772.2,776.23,2489305,193227763465000.0,77957.0,948672.0,0.3811,19.950000000000045,0.501073729420189,2478645451.530972,0,2011
2011-08-12,RELIANCE,EQ,772.2,783.0,783.0,758.0,758.9,760.9,767.38,3936767,302099212760000.0,112482.0,2262471.0,0.5747,25.0,-2.82247765006386,2685756056.6135025,0,2011
2011-08-16,RELIANCE,EQ,760.9,760.0,772.3,754.7,764.1,759.15,765.21,2580004,197424098710000.0,77229.0,1340975.0,0.5197999999999999,17.59999999999991,-0.11184210526316088,2556346692.4341893,0,2011
2011-08-17,RELIANCE,EQ,759.15,760.5,774.4,751.0,753.8,755.0,759.89,3096352,235288582345000.0,78570.0,1332358.0,0.4303,23.399999999999977,-0.7232084155161078,2994636405.0528193,0,2011
2011-08-18,RELIANCE,EQ,755.0,757.7,760.0,737.0,737.65,741.2,747.18,3914915,292512676265000.0,90562.0,1994411.0,0.5094,23.0,-2.177642866569882,3229971469.987412,0,2011
2011-08-19,RELIANCE,EQ,741.2,731.05,739.0,721.3,731.0,732.55,729.26,4663092,340058478720000.0,102499.0,2335146.0,0.5008,17.700000000000045,0.20518432391765268,3317676062.400609,0,2011
2011-08-22,RELIANCE,EQ,732.55,731.0,759.85,725.6,759.85,757.0,741.8,3552807,263548500285000.0,91864.0,1357416.0,0.3821,34.25,3.556771545827633,2868898592.3212576,0,2011
2011-08-23,RELIANCE,EQ,757.0,760.35,772.0,747.5,765.6,765.25,760.12,4008613,304704525705000.0,120271.0,2337942.0,0.5832,24.5,0.6444400604984517,2533482931.920413,0,2011
2011-08-24,RELIANCE,EQ,765.25,764.0,769.5,756.0,760.0,761.3,762.17,2968791,226273304330000.03,69105.0,1682164.0,0.5666,13.5,-0.3534031413612625,3274340559.004414,0,2011
2011-08-25,RELIANCE,EQ,761.3,761.6,769.0,750.25,751.0,753.5,757.21,4849218,367188839000000.0,86360.0,2971967.0,0.6129,18.75,-1.06355042016807,4251839265.863826,0,2011
2011-08-26,RELIANCE,EQ,753.5,751.0,756.1,712.0,722.0,719.4,735.29,4457788,327775858120000.0,114276.0,2261771.0,0.5074000000000001,44.10000000000002,-4.207723035952067,2868282562.567818,0,2011
2011-08-29,RELIANCE,EQ,719.4,731.1,759.9,728.35,754.35,755.05,747.58,4186930,313008470485000.0,101102.0,2195594.0,0.5244,31.549999999999955,3.275885651757616,3095967146.8912582,0,2011
2011-08-30,RELIANCE,EQ,755.05,765.0,796.3,764.0,785.05,782.6,779.16,7821448,609417827475000.0,152811.0,4144465.0,0.5299,32.299999999999955,2.3006535947712448,3988049469.442645,0,2011
2011-09-02,RELIANCE,EQ,782.6,796.7,813.7,789.45,805.2,805.45,802.88,7791545,625563795475000.0,137175.0,4784504.0,0.6141,24.25,1.098280406677545,4560333847.093129,0,2011
2011-09-05,RELIANCE,EQ,805.45,794.5,799.0,782.95,788.75,788.85,789.07,4567377,360398559660000.0,92381.0,2141609.0,0.4689,16.049999999999955,-0.7111390811831312,3901219511.154891,0,2011
2011-09-06,RELIANCE,EQ,788.85,783.2,825.5,776.5,825.1,821.5,801.44,7162305,574014934650000.0,131295.0,3400142.0,0.4747,49.0,4.890194075587328,4371948167.485434,0,2011
2011-09-07,RELIANCE,EQ,821.5,824.0,843.5,823.7,833.0,833.5,833.91,7186238,599267077585000.0,124508.0,4041586.0,0.5624,19.799999999999955,1.1529126213592233,4813080907.1304655,0,2011
2011-09-08,RELIANCE,EQ,833.5,833.5,859.0,814.5,857.5,852.45,837.02,8065388,675085377855000.0,166292.0,3310878.0,0.4105,44.5,2.2735452909418172,4059638334.105068,0,2011
2011-09-09,RELIANCE,EQ,852.45,852.15,858.55,823.7,824.4,825.75,837.29,6757863,565830461895000.0,137445.0,3241788.0,0.4797,34.84999999999991,-3.098046118641082,4116777342.900797,0,2011
2011-09-12,RELIANCE,EQ,825.75,810.35,822.45,795.25,805.0,806.3,808.08,4246961,343186713255000.0,100727.0,1251431.0,0.2947,27.200000000000045,-0.4997840439316429,3407097533.481589,0,2011
2011-09-13,RELIANCE,EQ,806.3,813.2,824.75,796.75,812.0,810.25,811.99,5806114,471447870930000.0,123027.0,2018672.0,0.3477,28.0,-0.3627643876045309,3832068334.0242386,0,2011
2011-09-14,RELIANCE,EQ,810.25,813.9,829.75,805.2,826.85,825.4,816.77,4694876,383465349305000.0,112644.0,1294762.0,0.2758,24.549999999999955,1.4129499938567391,3404223476.660985,0,2011
2011-09-15,RELIANCE,EQ,825.4,833.0,838.6,813.55,835.3,836.3,827.65,4664709,386073714715000.0,107864.0,1512161.0,0.3242,25.050000000000068,0.39615846338534866,3579263838.8619003,0,2011
2011-09-16,RELIANCE,EQ,836.3,850.0,850.0,821.0,828.0,825.65,832.76,6128496,510355880915000.0,97691.0,2835648.0,0.4627,29.0,-2.864705882352944,5224185246.491488,0,2011
2011-09-19,RELIANCE,EQ,825.65,825.0,829.15,815.6,823.05,821.55,822.54,2924971,240590584665000.0,58507.0,1053425.0,0.3601,13.549999999999955,-0.4181818181818237,4112167512.690789,0,2011
2011-09-20,RELIANCE,EQ,821.55,823.0,853.95,816.3,852.1,851.8,837.43,4214600,352945261655000.0,102689.0,1566868.0,0.3718,37.65000000000009,3.4993924665856566,3437030856.810369,0,2011
2011-09-21,RELIANCE,EQ,851.8,850.9,850.9,832.3,835.05,837.6,838.76,3892821,326515708355000.0,88473.0,1243401.0,0.3194,18.600000000000023,-1.563050887295799,3690568968.5553784,0,2011
2011-09-22,RELIANCE,EQ,837.6,823.95,827.9,780.0,780.25,786.35,803.06,6239874,501097331740000.0,139705.0,2585867.0,0.4144,47.89999999999998,-4.563383700467264,3586824607.136466,0,2011
2011-09-23,RELIANCE,EQ,786.35,773.9,792.6,764.1,768.0,770.6,777.84,8803427,684767762540000.0,174028.0,3098528.0,0.352,28.5,-0.42641168109574296,3934813722.7342725,0,2011
2011-09-26,RELIANCE,EQ,770.6,769.2,770.7,747.55,760.45,759.2,758.17,6217951,471429388780000.0,129410.0,3042657.0,0.4893,23.15000000000009,-1.3000520020800832,3642913134.8427477,0,2011
2011-09-27,RELIANCE,EQ,759.2,774.0,800.7,772.0,798.65,797.2,787.17,5039564,396699701255000.0,124486.0,2478936.0,0.4919,28.700000000000045,2.9974160206718405,3186701325.8920684,0,2011
2011-09-28,RELIANCE,EQ,797.2,799.75,806.3,789.1,796.05,797.2,797.08,5722488,456125286955000.0,124442.0,2187171.0,0.3822,17.199999999999932,-0.3188496405126545,3665364482.6907315,0,2011
2011-09-29,RELIANCE,EQ,797.2,790.5,812.75,784.45,810.05,807.7,798.21,7203038,574955891470000.0,120443.0,3675036.0,0.5102,28.299999999999955,2.175838077166356,4773676274.005131,0,2011
2011-09-30,RELIANCE,EQ,807.7,803.5,822.9,792.5,805.55,808.35,809.05,7987653,646241277345000.0,173347.0,3601078.0,0.4508,30.399999999999977,0.6036092097075324,3728021121.4788833,0,2011
2011-10-03,RELIANCE,EQ,808.35,791.2,799.9,784.1,786.75,788.2,791.13,4825259,381740306745000.0,90707.0,2473572.0,0.5126,15.799999999999955,-0.3791708796764408,4208498867.176734,0,2011
2011-10-04,RELIANCE,EQ,788.2,784.0,790.8,765.25,771.15,771.6,778.35,6000741,467067070990000.0,124573.0,2578492.0,0.4296999999999999,25.549999999999955,-1.5816326530612217,3749344328.144943,0,2011
2011-10-05,RELIANCE,EQ,771.6,772.55,777.9,761.75,765.35,767.0,768.93,4739596,364442284985000.0,108407.0,1800308.0,0.3797999999999999,16.149999999999977,-0.7184001035531623,3361796608.936692,0,2011
